date,hour,day_of_week,pickup_community_area,demand,temperature,zone_name,is_holiday
2023-03-30,3,5,41,0,-0.6,HYDE PARK,1
2023-03-30,3,5,43,0,-0.6,SOUTH SHORE,1
2023-03-30,3,5,15,1,-0.6,PORTAGE PARK,1
2023-03-30,3,5,37,1,-0.6,FULLER PARK,1
2023-03-30,3,5,61,0,-0.6,NEW CITY,1
2023-03-30,3,5,17,0,-0.6,DUNNING,1
2023-03-30,3,5,9,0,-0.6,EDISON PARK,1
2023-03-30,3,5,72,0,-0.6,BEVERLY,1
2023-03-30,3,5,35,0,-0.6,DOUGLAS,1
2023-03-30,3,5,4,0,-0.6,LINCOLN SQUARE,1
2023-03-30,3,5,55,0,-0.6,HEGEWISCH,1
2023-03-30,3,5,59,0,-0.6,MCKINLEY PARK,1
2023-03-30,3,5,8,21,-0.6,NEAR NORTH SIDE,1
2023-03-30,3,5,23,0,-0.6,HUMBOLDT PARK,1
2023-03-30,3,5,39,0,-0.6,KENWOOD,1
2023-03-30,3,5,49,0,-0.6,ROSELAND,1
2023-03-30,3,5,7,3,-0.6,LINCOLN PARK,1
2023-03-30,3,5,51,1,-0.6,SOUTH DEERING,1
2023-03-30,3,5,69,2,-0.6,GREATER GRAND CROSSING,1
2023-03-30,3,5,63,0,-0.6,GAGE PARK,1
2023-03-30,3,5,77,2,-0.6,EDGEWATER,1
2023-03-30,3,5,10,1,-0.6,NORWOOD PARK,1
2023-03-30,3,5,50,0,-0.6,PULLMAN,1
2023-03-30,3,5,45,0,-0.6,AVALON PARK,1
2023-03-30,3,5,38,1,-0.6,GRAND BOULEVARD,1
2023-03-30,3,5,25,1,-0.6,AUSTIN,1
2023-03-30,3,5,73,0,-0.6,WASHINGTON HEIGHTS,1
2023-03-30,3,5,24,1,-0.6,WEST TOWN,1
2023-03-30,3,5,70,0,-0.6,ASHBURN,1
2023-03-30,3,5,62,0,-0.6,WEST ELSDON,1
2023-03-30,3,5,29,0,-0.6,NORTH LAWNDALE,1
2023-03-30,3,5,21,1,-0.6,AVONDALE,1
2023-03-30,3,5,32,3,-0.6,LOOP,1
2023-03-30,3,5,60,0,-0.6,BRIDGEPORT,1
2023-03-30,3,5,75,0,-0.6,MORGAN PARK,1
2023-03-30,3,5,56,6,-0.6,GARFIELD RIDGE,1
2023-03-30,3,5,58,0,-0.6,BRIGHTON PARK,1
2023-03-30,3,5,33,2,-0.6,NEAR SOUTH SIDE,1
2023-03-30,3,5,11,0,-0.6,JEFFERSON PARK,1
2023-03-30,3,5,68,0,-0.6,ENGLEWOOD,1
2023-03-30,3,5,71,0,-0.6,AUBURN GRESHAM,1
2023-03-30,3,5,14,1,-0.6,ALBANY PARK,1
2023-03-30,3,5,42,0,-0.6,WOODLAWN,1
2023-03-30,3,5,2,0,-0.6,WEST RIDGE,1
2023-03-30,3,5,30,1,-0.6,SOUTH LAWNDALE,1
2023-03-30,3,5,66,1,-0.6,CHICAGO LAWN,1
2023-03-30,3,5,46,0,-0.6,SOUTH CHICAGO,1
2023-03-30,3,5,67,0,-0.6,WEST ENGLEWOOD,1
2023-03-30,3,5,18,0,-0.6,MONTCLARE,1
2023-03-30,3,5,74,1,-0.6,MOUNT GREENWOOD,1
2023-03-30,3,5,36,0,-0.6,OAKLAND,1
2023-03-30,4,5,31,0,-1.1,LOWER WEST SIDE,1
2023-03-30,4,5,65,0,-1.1,WEST LAWN,1
2023-03-30,4,5,53,0,-1.1,WEST PULLMAN,1
2023-03-30,4,5,34,3,-1.1,ARMOUR SQUARE,1
2023-03-30,4,5,28,4,-1.1,NEAR WEST SIDE,1
2023-03-30,4,5,76,7,-1.1,OHARE,1
2023-03-30,4,5,27,0,-1.1,EAST GARFIELD PARK,1
2023-03-30,4,5,26,0,-1.1,WEST GARFIELD PARK,1
2023-03-30,4,5,44,1,-1.1,CHATHAM,1
2023-03-30,4,5,12,1,-1.1,FOREST GLEN,1
2023-03-30,4,5,22,1,-1.1,LOGAN SQUARE,1
2023-03-30,4,5,47,0,-1.1,BURNSIDE,1
2023-03-30,4,5,1,0,-1.1,ROGERS PARK,1
2023-03-30,4,5,52,0,-1.1,EAST SIDE,1
2023-03-30,4,5,13,0,-1.1,NORTH PARK,1
2023-03-30,4,5,6,5,-1.1,LAKE VIEW,1
2023-03-30,4,5,16,0,-1.1,IRVING PARK,1
2023-03-30,4,5,3,3,-1.1,UPTOWN,1
2023-03-30,4,5,40,1,-1.1,WASHINGTON PARK,1
2023-03-30,4,5,20,0,-1.1,HERMOSA,1
2023-03-30,4,5,57,0,-1.1,ARCHER HEIGHTS,1
2023-03-30,4,5,54,0,-1.1,RIVERDALE,1
2023-03-30,4,5,48,0,-1.1,CALUMET HEIGHTS,1
2023-03-30,4,5,5,0,-1.1,NORTH CENTER,1
2023-03-30,4,5,19,1,-1.1,BELMONT CRAGIN,1
2023-03-30,4,5,64,1,-1.1,CLEARING,1
2023-03-30,4,5,41,0,-1.1,HYDE PARK,1
2023-03-30,4,5,43,5,-1.1,SOUTH SHORE,1
2023-03-30,4,5,15,0,-1.1,PORTAGE PARK,1
2023-03-30,4,5,37,0,-1.1,FULLER PARK,1
2023-03-30,4,5,61,0,-1.1,NEW CITY,1
2023-03-30,4,5,17,0,-1.1,DUNNING,1
2023-03-30,4,5,9,0,-1.1,EDISON PARK,1
2023-03-30,4,5,72,0,-1.1,BEVERLY,1
2023-03-30,4,5,35,0,-1.1,DOUGLAS,1
2023-03-30,4,5,4,0,-1.1,LINCOLN SQUARE,1
2023-03-30,4,5,55,0,-1.1,HEGEWISCH,1
2023-03-30,4,5,59,0,-1.1,MCKINLEY PARK,1
2023-03-30,4,5,8,22,-1.1,NEAR NORTH SIDE,1
2023-03-30,4,5,23,0,-1.1,HUMBOLDT PARK,1
2023-03-30,4,5,39,0,-1.1,KENWOOD,1
2023-03-30,4,5,49,0,-1.1,ROSELAND,1
2023-03-30,4,5,7,1,-1.1,LINCOLN PARK,1
2023-03-30,4,5,51,1,-1.1,SOUTH DEERING,1
2023-03-30,4,5,69,2,-1.1,GREATER GRAND CROSSING,1
2023-03-30,4,5,63,0,-1.1,GAGE PARK,1
2023-03-30,4,5,77,1,-1.1,EDGEWATER,1
2023-03-30,4,5,10,0,-1.1,NORWOOD PARK,1
2023-03-30,4,5,50,0,-1.1,PULLMAN,1
2023-03-30,4,5,45,0,-1.1,AVALON PARK,1
2023-03-30,4,5,38,0,-1.1,GRAND BOULEVARD,1
2023-03-30,4,5,25,1,-1.1,AUSTIN,1
2023-03-30,4,5,73,1,-1.1,WASHINGTON HEIGHTS,1
2023-03-30,4,5,24,4,-1.1,WEST TOWN,1
2023-03-30,4,5,70,0,-1.1,ASHBURN,1
2023-03-30,4,5,62,1,-1.1,WEST ELSDON,1
2023-03-30,4,5,29,0,-1.1,NORTH LAWNDALE,1
2023-03-30,4,5,21,0,-1.1,AVONDALE,1
2023-03-30,4,5,32,7,-1.1,LOOP,1
2023-03-30,4,5,60,0,-1.1,BRIDGEPORT,1
2023-03-30,4,5,75,3,-1.1,MORGAN PARK,1
2023-03-30,4,5,56,2,-1.1,GARFIELD RIDGE,1
2023-03-30,4,5,58,0,-1.1,BRIGHTON PARK,1
2023-03-30,4,5,33,3,-1.1,NEAR SOUTH SIDE,1
2023-03-30,4,5,11,0,-1.1,JEFFERSON PARK,1
2023-03-30,4,5,68,2,-1.1,ENGLEWOOD,1
2023-03-30,4,5,71,0,-1.1,AUBURN GRESHAM,1
2023-03-30,4,5,14,0,-1.1,ALBANY PARK,1
2023-03-30,4,5,42,0,-1.1,WOODLAWN,1
2023-03-30,4,5,2,1,-1.1,WEST RIDGE,1
2023-03-30,4,5,30,0,-1.1,SOUTH LAWNDALE,1
2023-03-30,4,5,66,0,-1.1,CHICAGO LAWN,1
2023-03-30,4,5,46,0,-1.1,SOUTH CHICAGO,1
2023-03-30,4,5,67,0,-1.1,WEST ENGLEWOOD,1
2023-03-30,4,5,18,0,-1.1,MONTCLARE,1
2023-03-30,4,5,74,0,-1.1,MOUNT GREENWOOD,1
2023-03-30,4,5,36,0,-1.1,OAKLAND,1
2023-03-30,5,5,31,0,-1.1,LOWER WEST SIDE,1
2023-03-30,5,5,65,0,-1.1,WEST LAWN,1
2023-03-30,5,5,53,1,-1.1,WEST PULLMAN,1
2023-03-30,5,5,34,2,-1.1,ARMOUR SQUARE,1
2023-03-30,5,5,28,16,-1.1,NEAR WEST SIDE,1
2023-03-30,5,5,76,28,-1.1,OHARE,1
2023-03-30,5,5,27,0,-1.1,EAST GARFIELD PARK,1
2023-03-30,5,5,26,1,-1.1,WEST GARFIELD PARK,1
2023-03-30,5,5,44,2,-1.1,CHATHAM,1
2023-03-30,5,5,12,1,-1.1,FOREST GLEN,1
2023-03-30,5,5,22,2,-1.1,LOGAN SQUARE,1
2023-03-30,5,5,47,0,-1.1,BURNSIDE,1
2023-03-30,5,5,1,1,-1.1,ROGERS PARK,1
2023-03-30,5,5,52,0,-1.1,EAST SIDE,1
2023-03-30,5,5,13,0,-1.1,NORTH PARK,1
2023-03-30,5,5,6,9,-1.1,LAKE VIEW,1
2023-03-30,5,5,16,2,-1.1,IRVING PARK,1
2023-03-30,5,5,3,2,-1.1,UPTOWN,1
2023-03-30,5,5,40,0,-1.1,WASHINGTON PARK,1
2023-03-30,5,5,20,0,-1.1,HERMOSA,1
2023-03-30,5,5,57,0,-1.1,ARCHER HEIGHTS,1
2023-03-30,5,5,54,0,-1.1,RIVERDALE,1
2023-03-30,5,5,48,1,-1.1,CALUMET HEIGHTS,1
2023-03-30,5,5,5,2,-1.1,NORTH CENTER,1
2023-03-30,5,5,19,0,-1.1,BELMONT CRAGIN,1
2023-03-30,5,5,64,0,-1.1,CLEARING,1
2023-03-30,5,5,41,2,-1.1,HYDE PARK,1
2023-03-30,5,5,43,1,-1.1,SOUTH SHORE,1
2023-03-30,5,5,15,1,-1.1,PORTAGE PARK,1
2023-03-30,5,5,37,1,-1.1,FULLER PARK,1
2023-03-30,5,5,61,0,-1.1,NEW CITY,1
2023-03-30,5,5,17,1,-1.1,DUNNING,1
2023-03-30,5,5,9,0,-1.1,EDISON PARK,1
2023-03-30,5,5,72,0,-1.1,BEVERLY,1
2023-03-30,5,5,35,0,-1.1,DOUGLAS,1
2023-03-30,5,5,4,1,-1.1,LINCOLN SQUARE,1
2023-03-30,5,5,55,0,-1.1,HEGEWISCH,1
2023-03-30,5,5,59,0,-1.1,MCKINLEY PARK,1
2023-03-30,5,5,8,34,-1.1,NEAR NORTH SIDE,1
2023-03-30,5,5,23,1,-1.1,HUMBOLDT PARK,1
2023-03-30,5,5,39,0,-1.1,KENWOOD,1
2023-03-30,5,5,49,0,-1.1,ROSELAND,1
2023-03-30,5,5,7,6,-1.1,LINCOLN PARK,1
2023-03-30,5,5,51,0,-1.1,SOUTH DEERING,1
2023-03-30,5,5,69,2,-1.1,GREATER GRAND CROSSING,1
2023-03-30,5,5,63,0,-1.1,GAGE PARK,1
2023-03-30,5,5,77,5,-1.1,EDGEWATER,1
2023-03-30,5,5,10,2,-1.1,NORWOOD PARK,1
2023-03-30,5,5,50,0,-1.1,PULLMAN,1
2023-03-30,5,5,45,0,-1.1,AVALON PARK,1
2023-03-30,5,5,38,0,-1.1,GRAND BOULEVARD,1
2023-03-30,5,5,25,0,-1.1,AUSTIN,1
2023-03-30,5,5,73,1,-1.1,WASHINGTON HEIGHTS,1
2023-03-30,5,5,24,2,-1.1,WEST TOWN,1
2023-03-30,5,5,70,0,-1.1,ASHBURN,1
2023-03-30,5,5,62,0,-1.1,WEST ELSDON,1
2023-03-30,5,5,29,0,-1.1,NORTH LAWNDALE,1
2023-03-30,5,5,21,2,-1.1,AVONDALE,1
2023-03-30,5,5,32,28,-1.1,LOOP,1
2023-03-30,5,5,60,0,-1.1,BRIDGEPORT,1
2023-03-30,5,5,75,0,-1.1,MORGAN PARK,1
2023-03-30,5,5,56,0,-1.1,GARFIELD RIDGE,1
2023-03-30,5,5,58,0,-1.1,BRIGHTON PARK,1
2023-03-30,5,5,33,4,-1.1,NEAR SOUTH SIDE,1
2023-03-30,5,5,11,3,-1.1,JEFFERSON PARK,1
2023-03-30,5,5,68,1,-1.1,ENGLEWOOD,1
2023-03-30,5,5,71,0,-1.1,AUBURN GRESHAM,1
2023-03-30,5,5,14,1,-1.1,ALBANY PARK,1
2023-03-30,5,5,42,1,-1.1,WOODLAWN,1
2023-03-30,5,5,2,4,-1.1,WEST RIDGE,1
2023-03-30,5,5,30,0,-1.1,SOUTH LAWNDALE,1
2023-03-30,5,5,66,1,-1.1,CHICAGO LAWN,1
2023-03-30,5,5,46,0,-1.1,SOUTH CHICAGO,1
2023-03-30,5,5,67,1,-1.1,WEST ENGLEWOOD,1
2023-03-30,5,5,18,0,-1.1,MONTCLARE,1
2023-03-30,5,5,74,0,-1.1,MOUNT GREENWOOD,1
2023-03-30,5,5,36,0,-1.1,OAKLAND,1
2023-03-30,6,5,31,0,-1.1,LOWER WEST SIDE,1
2023-03-30,6,5,65,0,-1.1,WEST LAWN,1
2023-03-30,6,5,53,2,-1.1,WEST PULLMAN,1
2023-03-30,6,5,34,1,-1.1,ARMOUR SQUARE,1
2023-03-30,6,5,28,45,-1.1,NEAR WEST SIDE,1
2023-03-30,6,5,76,42,-1.1,OHARE,1
2023-03-30,6,5,27,0,-1.1,EAST GARFIELD PARK,1
2023-03-30,6,5,26,0,-1.1,WEST GARFIELD PARK,1
2023-03-30,6,5,44,5,-1.1,CHATHAM,1
2023-03-30,6,5,12,1,-1.1,FOREST GLEN,1
2023-03-30,6,5,22,0,-1.1,LOGAN SQUARE,1
2023-03-30,6,5,47,0,-1.1,BURNSIDE,1
2023-03-30,6,5,1,3,-1.1,ROGERS PARK,1
2023-03-30,6,5,52,0,-1.1,EAST SIDE,1
2023-03-30,6,5,13,0,-1.1,NORTH PARK,1
2023-03-30,6,5,6,29,-1.1,LAKE VIEW,1
2023-03-30,6,5,16,2,-1.1,IRVING PARK,1
2023-03-30,6,5,3,11,-1.1,UPTOWN,1
2023-03-30,6,5,40,0,-1.1,WASHINGTON PARK,1
2023-03-30,6,5,20,0,-1.1,HERMOSA,1
2023-03-30,6,5,57,0,-1.1,ARCHER HEIGHTS,1
2023-03-30,6,5,54,4,-1.1,RIVERDALE,1
2023-03-30,6,5,48,0,-1.1,CALUMET HEIGHTS,1
2023-03-30,6,5,5,3,-1.1,NORTH CENTER,1
2023-03-30,6,5,19,0,-1.1,BELMONT CRAGIN,1
2023-03-30,6,5,64,0,-1.1,CLEARING,1
2023-03-30,6,5,41,1,-1.1,HYDE PARK,1
2023-03-30,6,5,43,4,-1.1,SOUTH SHORE,1
2023-03-30,6,5,15,1,-1.1,PORTAGE PARK,1
2023-03-30,6,5,37,2,-1.1,FULLER PARK,1
2023-03-30,6,5,61,0,-1.1,NEW CITY,1
2023-03-30,6,5,17,3,-1.1,DUNNING,1
2023-03-30,6,5,9,1,-1.1,EDISON PARK,1
2023-03-30,6,5,72,0,-1.1,BEVERLY,1
2023-03-30,6,5,35,2,-1.1,DOUGLAS,1
2023-03-30,6,5,4,2,-1.1,LINCOLN SQUARE,1
2023-03-30,6,5,55,1,-1.1,HEGEWISCH,1
2023-03-30,6,5,59,0,-1.1,MCKINLEY PARK,1
2023-03-30,6,5,8,65,-1.1,NEAR NORTH SIDE,1
2023-03-30,6,5,23,0,-1.1,HUMBOLDT PARK,1
2023-03-30,6,5,39,2,-1.1,KENWOOD,1
2023-03-30,6,5,49,0,-1.1,ROSELAND,1
2023-03-30,6,5,7,15,-1.1,LINCOLN PARK,1
2023-03-30,6,5,51,2,-1.1,SOUTH DEERING,1
2023-03-30,6,5,69,3,-1.1,GREATER GRAND CROSSING,1
2023-03-30,6,5,63,0,-1.1,GAGE PARK,1
2023-03-30,6,5,77,5,-1.1,EDGEWATER,1
2023-03-30,6,5,10,5,-1.1,NORWOOD PARK,1
2023-03-30,6,5,50,3,-1.1,PULLMAN,1
2023-03-30,6,5,45,0,-1.1,AVALON PARK,1
2023-03-30,6,5,38,0,-1.1,GRAND BOULEVARD,1
2023-03-30,6,5,25,1,-1.1,AUSTIN,1
2023-03-30,6,5,73,0,-1.1,WASHINGTON HEIGHTS,1
2023-03-30,6,5,24,7,-1.1,WEST TOWN,1
2023-03-30,6,5,70,0,-1.1,ASHBURN,1
2023-03-30,6,5,62,0,-1.1,WEST ELSDON,1
2023-03-30,6,5,29,0,-1.1,NORTH LAWNDALE,1
2023-03-30,6,5,21,2,-1.1,AVONDALE,1
2023-03-30,6,5,32,37,-1.1,LOOP,1
2023-03-30,6,5,60,1,-1.1,BRIDGEPORT,1
2023-03-30,6,5,75,2,-1.1,MORGAN PARK,1
2023-03-30,6,5,56,6,-1.1,GARFIELD RIDGE,1
2023-03-30,6,5,58,0,-1.1,BRIGHTON PARK,1
2023-03-30,6,5,33,9,-1.1,NEAR SOUTH SIDE,1
2023-03-30,6,5,11,2,-1.1,JEFFERSON PARK,1
2023-03-30,6,5,68,0,-1.1,ENGLEWOOD,1
2023-03-30,6,5,71,1,-1.1,AUBURN GRESHAM,1
2023-03-30,6,5,14,0,-1.1,ALBANY PARK,1
2023-03-30,6,5,42,2,-1.1,WOODLAWN,1
2023-03-30,6,5,2,6,-1.1,WEST RIDGE,1
2023-03-30,6,5,30,0,-1.1,SOUTH LAWNDALE,1
2023-03-30,6,5,66,1,-1.1,CHICAGO LAWN,1
2023-03-30,6,5,46,3,-1.1,SOUTH CHICAGO,1
2023-03-30,6,5,67,0,-1.1,WEST ENGLEWOOD,1
2023-03-30,6,5,18,0,-1.1,MONTCLARE,1
2023-03-30,6,5,74,0,-1.1,MOUNT GREENWOOD,1
2023-03-30,6,5,36,1,-1.1,OAKLAND,1
2023-03-30,7,5,31,3,-1.7,LOWER WEST SIDE,1
2023-03-30,7,5,65,0,-1.7,WEST LAWN,1
2023-03-30,7,5,53,2,-1.7,WEST PULLMAN,1
2023-03-30,7,5,34,2,-1.7,ARMOUR SQUARE,1
2023-03-30,7,5,28,122,-1.7,NEAR WEST SIDE,1
2023-03-30,7,5,76,48,-1.7,OHARE,1
2023-03-30,7,5,27,0,-1.7,EAST GARFIELD PARK,1
2023-03-30,7,5,26,0,-1.7,WEST GARFIELD PARK,1
2023-03-30,7,5,44,7,-1.7,CHATHAM,1
2023-03-30,7,5,12,3,-1.7,FOREST GLEN,1
2023-03-30,7,5,22,4,-1.7,LOGAN SQUARE,1
2023-03-30,7,5,47,2,-1.7,BURNSIDE,1
2023-03-30,7,5,1,7,-1.7,ROGERS PARK,1
2023-03-30,7,5,52,1,-1.7,EAST SIDE,1
2023-03-30,7,5,13,1,-1.7,NORTH PARK,1
2023-03-30,7,5,6,50,-1.7,LAKE VIEW,1
2023-03-30,7,5,16,2,-1.7,IRVING PARK,1
2023-03-30,7,5,3,16,-1.7,UPTOWN,1
2023-03-30,7,5,40,2,-1.7,WASHINGTON PARK,1
2023-03-30,7,5,20,1,-1.7,HERMOSA,1
2023-03-30,7,5,57,0,-1.7,ARCHER HEIGHTS,1
2023-03-30,7,5,54,1,-1.7,RIVERDALE,1
2023-03-30,7,5,48,1,-1.7,CALUMET HEIGHTS,1
2023-03-30,7,5,5,2,-1.7,NORTH CENTER,1
2023-03-30,7,5,19,1,-1.7,BELMONT CRAGIN,1
2023-03-30,7,5,64,0,-1.7,CLEARING,1
2023-03-30,7,5,41,3,-1.7,HYDE PARK,1
2023-03-30,7,5,43,7,-1.7,SOUTH SHORE,1
2023-03-30,7,5,15,0,-1.7,PORTAGE PARK,1
2023-03-30,7,5,37,1,-1.7,FULLER PARK,1
2023-03-30,7,5,61,1,-1.7,NEW CITY,1
2023-03-30,7,5,17,2,-1.7,DUNNING,1
2023-03-30,7,5,9,0,-1.7,EDISON PARK,1
2023-03-30,7,5,72,0,-1.7,BEVERLY,1
2023-03-30,7,5,35,3,-1.7,DOUGLAS,1
2023-03-30,7,5,4,6,-1.7,LINCOLN SQUARE,1
2023-03-30,7,5,55,1,-1.7,HEGEWISCH,1
2023-03-30,7,5,59,0,-1.7,MCKINLEY PARK,1
2023-03-30,7,5,8,150,-1.7,NEAR NORTH SIDE,1
2023-03-30,7,5,23,5,-1.7,HUMBOLDT PARK,1
2023-03-30,7,5,39,2,-1.7,KENWOOD,1
2023-03-30,7,5,49,3,-1.7,ROSELAND,1
2023-03-30,7,5,7,27,-1.7,LINCOLN PARK,1
2023-03-30,7,5,51,2,-1.7,SOUTH DEERING,1
2023-03-30,7,5,69,5,-1.7,GREATER GRAND CROSSING,1
2023-03-30,7,5,63,0,-1.7,GAGE PARK,1
2023-03-30,7,5,77,19,-1.7,EDGEWATER,1
2023-03-30,7,5,10,3,-1.7,NORWOOD PARK,1
2023-03-30,7,5,50,1,-1.7,PULLMAN,1
2023-03-30,7,5,45,0,-1.7,AVALON PARK,1
2023-03-30,7,5,38,4,-1.7,GRAND BOULEVARD,1
2023-03-30,7,5,25,4,-1.7,AUSTIN,1
2023-03-30,7,5,73,1,-1.7,WASHINGTON HEIGHTS,1
2023-03-30,7,5,24,9,-1.7,WEST TOWN,1
2023-03-30,7,5,70,1,-1.7,ASHBURN,1
2023-03-30,7,5,62,0,-1.7,WEST ELSDON,1
2023-03-30,7,5,29,1,-1.7,NORTH LAWNDALE,1
2023-03-30,7,5,21,3,-1.7,AVONDALE,1
2023-03-30,7,5,32,128,-1.7,LOOP,1
2023-03-30,7,5,60,0,-1.7,BRIDGEPORT,1
2023-03-30,7,5,75,2,-1.7,MORGAN PARK,1
2023-03-30,7,5,56,10,-1.7,GARFIELD RIDGE,1
2023-03-30,7,5,58,0,-1.7,BRIGHTON PARK,1
2023-03-30,7,5,33,17,-1.7,NEAR SOUTH SIDE,1
2023-03-30,7,5,11,3,-1.7,JEFFERSON PARK,1
2023-03-30,7,5,68,3,-1.7,ENGLEWOOD,1
2023-03-30,7,5,71,1,-1.7,AUBURN GRESHAM,1
2023-03-30,7,5,14,3,-1.7,ALBANY PARK,1
2023-03-30,7,5,42,1,-1.7,WOODLAWN,1
2023-03-30,7,5,2,13,-1.7,WEST RIDGE,1
2023-03-30,7,5,30,0,-1.7,SOUTH LAWNDALE,1
2023-03-30,7,5,66,1,-1.7,CHICAGO LAWN,1
2023-03-30,7,5,46,1,-1.7,SOUTH CHICAGO,1
2023-03-30,7,5,67,3,-1.7,WEST ENGLEWOOD,1
2023-03-30,7,5,18,0,-1.7,MONTCLARE,1
2023-03-30,7,5,74,0,-1.7,MOUNT GREENWOOD,1
2023-03-30,7,5,36,1,-1.7,OAKLAND,1
2023-03-30,8,5,31,4,-2.2,LOWER WEST SIDE,1
2023-03-30,8,5,65,3,-2.2,WEST LAWN,1
2023-03-30,8,5,53,2,-2.2,WEST PULLMAN,1
2023-03-30,8,5,34,3,-2.2,ARMOUR SQUARE,1
2023-03-30,8,5,28,217,-2.2,NEAR WEST SIDE,1
2023-03-30,8,5,76,82,-2.2,OHARE,1
2023-03-30,8,5,27,0,-2.2,EAST GARFIELD PARK,1
2023-03-30,8,5,26,0,-2.2,WEST GARFIELD PARK,1
2023-03-30,8,5,44,5,-2.2,CHATHAM,1
2023-03-30,8,5,12,2,-2.2,FOREST GLEN,1
2023-03-30,8,5,22,6,-2.2,LOGAN SQUARE,1
2023-03-30,8,5,47,1,-2.2,BURNSIDE,1
2023-03-30,8,5,1,9,-2.2,ROGERS PARK,1
2023-03-30,8,5,52,0,-2.2,EAST SIDE,1
2023-03-30,8,5,13,3,-2.2,NORTH PARK,1
2023-03-30,8,5,6,49,-2.2,LAKE VIEW,1
2023-03-30,8,5,16,2,-2.2,IRVING PARK,1
2023-03-30,8,5,3,22,-2.2,UPTOWN,1
2023-03-30,8,5,40,2,-2.2,WASHINGTON PARK,1
2023-03-30,8,5,20,0,-2.2,HERMOSA,1
2023-03-30,8,5,57,0,-2.2,ARCHER HEIGHTS,1
2023-03-30,8,5,54,0,-2.2,RIVERDALE,1
2023-03-30,8,5,48,2,-2.2,CALUMET HEIGHTS,1
2023-03-30,8,5,5,4,-2.2,NORTH CENTER,1
2023-03-30,8,5,19,0,-2.2,BELMONT CRAGIN,1
2023-03-30,8,5,64,0,-2.2,CLEARING,1
2023-03-30,8,5,41,10,-2.2,HYDE PARK,1
2023-03-30,8,5,43,4,-2.2,SOUTH SHORE,1
2023-03-30,8,5,15,3,-2.2,PORTAGE PARK,1
2023-03-30,8,5,37,1,-2.2,FULLER PARK,1
2023-03-30,8,5,61,1,-2.2,NEW CITY,1
2023-03-30,8,5,17,1,-2.2,DUNNING,1
2023-03-30,8,5,9,0,-2.2,EDISON PARK,1
2023-03-30,8,5,72,1,-2.2,BEVERLY,1
2023-03-30,8,5,35,2,-2.2,DOUGLAS,1
2023-03-30,8,5,4,4,-2.2,LINCOLN SQUARE,1
2023-03-30,8,5,55,0,-2.2,HEGEWISCH,1
2023-03-30,8,5,59,5,-2.2,MCKINLEY PARK,1
2023-03-30,8,5,8,254,-2.2,NEAR NORTH SIDE,1
2023-03-30,8,5,23,1,-2.2,HUMBOLDT PARK,1
2023-03-30,8,5,39,5,-2.2,KENWOOD,1
2023-03-30,8,5,49,5,-2.2,ROSELAND,1
2023-03-30,8,5,7,42,-2.2,LINCOLN PARK,1
2023-03-30,8,5,51,2,-2.2,SOUTH DEERING,1
2023-03-30,8,5,69,10,-2.2,GREATER GRAND CROSSING,1
2023-03-30,8,5,63,1,-2.2,GAGE PARK,1
2023-03-30,8,5,77,23,-2.2,EDGEWATER,1
2023-03-30,8,5,10,2,-2.2,NORWOOD PARK,1
2023-03-30,8,5,50,0,-2.2,PULLMAN,1
2023-03-30,8,5,45,0,-2.2,AVALON PARK,1
2023-03-30,8,5,38,11,-2.2,GRAND BOULEVARD,1
2023-03-30,8,5,25,0,-2.2,AUSTIN,1
2023-03-30,8,5,73,1,-2.2,WASHINGTON HEIGHTS,1
2023-03-30,8,5,24,15,-2.2,WEST TOWN,1
2023-03-30,8,5,70,1,-2.2,ASHBURN,1
2023-03-30,8,5,62,0,-2.2,WEST ELSDON,1
2023-03-30,8,5,29,0,-2.2,NORTH LAWNDALE,1
2023-03-30,8,5,21,0,-2.2,AVONDALE,1
2023-03-30,8,5,32,224,-2.2,LOOP,1
2023-03-30,8,5,60,1,-2.2,BRIDGEPORT,1
2023-03-30,8,5,75,1,-2.2,MORGAN PARK,1
2023-03-30,8,5,56,18,-2.2,GARFIELD RIDGE,1
2023-03-30,8,5,58,0,-2.2,BRIGHTON PARK,1
2023-03-30,8,5,33,19,-2.2,NEAR SOUTH SIDE,1
2023-03-30,8,5,11,1,-2.2,JEFFERSON PARK,1
2023-03-30,8,5,68,8,-2.2,ENGLEWOOD,1
2023-03-30,8,5,71,0,-2.2,AUBURN GRESHAM,1
2023-03-30,8,5,14,4,-2.2,ALBANY PARK,1
2023-03-30,8,5,42,3,-2.2,WOODLAWN,1
2023-03-30,8,5,2,10,-2.2,WEST RIDGE,1
2023-03-30,8,5,30,1,-2.2,SOUTH LAWNDALE,1
2023-03-30,8,5,66,3,-2.2,CHICAGO LAWN,1
2023-03-30,8,5,46,4,-2.2,SOUTH CHICAGO,1
2023-03-30,8,5,67,1,-2.2,WEST ENGLEWOOD,1
2023-03-30,8,5,18,0,-2.2,MONTCLARE,1
2023-03-30,8,5,74,0,-2.2,MOUNT GREENWOOD,1
2023-03-30,8,5,36,4,-2.2,OAKLAND,1
2023-03-30,9,5,31,3,-2.2,LOWER WEST SIDE,1
2023-03-30,9,5,65,1,-2.2,WEST LAWN,1
2023-03-30,9,5,53,1,-2.2,WEST PULLMAN,1
2023-03-30,9,5,34,1,-2.2,ARMOUR SQUARE,1
2023-03-30,9,5,28,258,-2.2,NEAR WEST SIDE,1
